772.5423579733734,861.0858005386581,89.51400965852054,45.72998036758975,38,57d7ada27661670b81010000,mark_primary
338.59400680271926,899.0319544607006,73.94635580486482,38.919132227735986,39,57d7ada27661670b81010000,mark_primary
481.62182658318153,898.0589761550073,90.48698802437406,45.72998036758975,40,57d7ada27661670b81010000,mark_primary
349.2967688271076,934.059173465663,71.02742070730437,41.83806714481625,41,57d7ada27661670b81010000,mark_primary
484.540761680742,934.059173465663,92.43294475608104,43.78402375620294,42,57d7ada27661670b81010000,mark_primary
261.728715900294,968.113414164932,68.10848560974392,39.89211053342933,43,57d7ada27661670b81010000,mark_primary
504.00032899781166,972.978305693399,75.89231253657175,37.94615392204253,44,57d7ada27661670b81010000,mark_primary
718.0555694855783,963.2485226364649,138.16292795119477,54.486785118830426,45,57d7ada27661670b81010000,mark_primary
216.9717110710337,1005.0865897812812,117.73038226827165,42.81104545050948,46,57d7ada27661670b81010000,mark_primary
369.7293145100308,1007.032546392668,201.40652173167132,47.67593697897644,47,57d7ada27661670b81010000,mark_primary
713.1906776563109,1010.9244596154415,166.37930056094592,50.5948718960567,48,57d7ada27661670b81010000,mark_primary
366.8103794124703,1042.0597653976304,197.51460826825746,44.7570020618964,50,57d7ada27661670b81010000,mark_primary
206.26894904664536,1040.1138087862435,131.35207939022044,48.64891528467001,49,57d7ada27661670b81010000,mark_primary
713.1906776563109,1046.9246569260972,168.32525729265285,43.78402375620294,51,57d7ada27661670b81010000,mark_primary
311.3506125588217,1082.9248542367532,198.48758663411087,46.70295867328309,52,57d7ada27661670b81010000,mark_primary
695.6770670709482,1087.78974576522,182.91993278045504,39.89211053342933,53,57d7ada27661670b81010000,mark_primary
508.8652208270791,1113.0871817132484,98.27081495120188,49.62189359036347,54,57d7ada27661670b81010000,mark_primary
763.785552680692,1117.9520732417154,125.51420919509951,49.62189359036324,55,57d7ada27661670b81010000,mark_primary
417.4052544368515,1156.8712054694513,462.16472378040527,39.89211053342956,56,57d7ada27661670b81010000,mark_primary
55.45730233935524,1198.7092726142675,832.8694811705828,190.7037479159062,57,57d7ada27661670b81010000,mark_primary
23.34901626619024,1378.7102591675464,860.1128754144804,73.94635123269836,58,57d7ada27661670b81010000,mark_primary
564.3249876807278,1439.034914120537,331.78562275603826,63.24358987007099,59,57d7ada27661670b81010000,mark_primary
